,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
1577,"Can we curb covid spread during the times of no lockdown? Yes, the following could be one of the good and potential… https://t.co/qez6NyYI5J","Can we curb covid spread during the times of no lockdown? Yes, the following could be one of the good and potential… ",curb covid spread during times lockdown following could good potential,"['curb', 'covid', 'spread', 'during', 'times', 'lockdown', 'following', 'could', 'good', 'potential']","['curb', 'covid', 'spread', 'times', 'following']",curb covid spread time lockdown ye follow could one good potential… ,False,[],[],[],1
1587,RT @washingtonpost: Experts caution that there is still much to do to ensure a gender-equitable covid recovery https://t.co/lbR4pbPplu,RT @washingtonpost: Experts caution that there is still much to do to ensure a gender-equitable covid recovery ,Experts caution that there still much ensure gender equitable covid recovery,"['Experts', 'caution', 'that', 'there', 'still', 'much', 'ensure', 'gender', 'equitable', 'covid', 'recovery']","['Experts', 'gender', 'covid', 'recovery']", expert caution still much ensur gender equit covid recoveri ,True,['@washingtonpost'],[],[],1
1608,RT @KiritSomaiya: Please contact my office 9869220027 email kiritsomaiya@gmail.com,RT @KiritSomaiya: Please contact my office 9869220027 email kiritsomaiya@gmail.com,Please contact office email kiritsomaiya,"['Please', 'contact', 'office', 'email', 'kiritsomaiya']","['Please', 'office', 'email', 'kiritsomaiya']", pleas contact offic  email kiritsomaiya com,True,['@KiritSomaiya'],['@gmail'],[],1
1617,"RT @tanya_plibersek: .@ScottMorrisonMP's COVID vaccine mess: bad for jobs, bad for the economy, bad for getting our lives back to normal. #…","RT @tanya_plibersek: .@ScottMorrisonMP's COVID vaccine mess: bad for jobs, bad for the economy, bad for getting our lives back to normal. #…",COVID vaccine mess jobs economy getting lives back normal,"['COVID', 'vaccine', 'mess', 'jobs', 'economy', 'getting', 'lives', 'back', 'normal']","['COVID', 'vaccine', 'mess', 'jobs', 'economy']", covid vaccin mess bad job bad economi bad get live back normal #…,True,['@tanya_plibersek'],['@ScottMorrisonMP'],[],1
1619,RT @realpreityzinta: Laughter is and always will be the best kind of therapy - specially in Covid times where we live with the stress of ge…,RT @realpreityzinta: Laughter is and always will be the best kind of therapy - specially in Covid times where we live with the stress of ge…,Laughter always will best kind therapy specially Covid times where live with stress,"['Laughter', 'always', 'will', 'best', 'kind', 'therapy', 'specially', 'Covid', 'times', 'where', 'live', 'with', 'stress']","['Laughter', 'kind', 'therapy', 'Covid', 'times', 'stress']", laughter alway best kind therapi special covid time live stress ge…,True,['@realpreityzinta'],[],[],1
1628,"RT @Demo2020cracy: SHOCKING.  How did we let this evil. Its's so wrong what this is doing to children.
Humans really are weak and pathetic,…","RT @Demo2020cracy: SHOCKING.  How did we let this evil. Its's so wrong what this is doing to children.
Humans really are weak and pathetic,…",SHOCKING this evil wrong what this doing children Humans really weak pathetic,"['SHOCKING', 'this', 'evil', 'wrong', 'what', 'this', 'doing', 'children', 'Humans', 'really', 'weak', 'pathetic']","['SHOCKING', 'children', 'Humans', 'pathetic']", shock let evil wrong children human realli weak pathet …,True,['@Demo2020cracy'],[],[],1
1637,@Being_Nirmal @BiIndia @UdhavThackeray @CMOMaharashtra @DGPMaharashtra Brother all of your point are valid and i ag… https://t.co/zWuaYu1urX,@Being_Nirmal @BiIndia @UdhavThackeray @CMOMaharashtra @DGPMaharashtra Brother all of your point are valid and i ag… ,Brother your point valid,"['Brother', 'your', 'point', 'valid']","['point', 'valid']", brother point valid ag… ,False,[],"['@Being_Nirmal', '@BiIndia', '@UdhavThackeray', '@CMOMaharashtra', '@DGPMaharashtra']",[],1
1641,"RT @MollyLDowrick: ""I don't know what more evidence you need, to know that there is an infectious disease that is causing people to die.” 👏…","RT @MollyLDowrick: ""I don't know what more evidence you need, to know that there is an infectious disease that is causing people to die.” 👏…",know what more evidence need know that there infectious disease that causing people,"['know', 'what', 'more', 'evidence', 'need', 'know', 'that', 'there', 'infectious', 'disease', 'that', 'causing', 'people']","['evidence', 'need', 'disease', 'people']", know evid need know infecti diseas caus peopl die ” 👏…,True,['@MollyLDowrick'],[],[],1
1643,@DrRPNishank @narendramodi @PMOIndia @drharshvardhan @MoHFW_INDIA @PIB_India @EduMinOfIndia @DDNewslive @MIB_India… https://t.co/CXvSvZ4LcU,@DrRPNishank @narendramodi @PMOIndia @drharshvardhan @MoHFW_INDIA @PIB_India @EduMinOfIndia @DDNewslive @MIB_India… ,,[],[], … ,False,[],"['@DrRPNishank', '@narendramodi', '@PMOIndia', '@drharshvardhan', '@MoHFW_INDIA', '@PIB_India', '@EduMinOfIndia', '@DDNewslive', '@MIB_India']",[],1
1647,"RT @ToscaAusten: Being vaccinated twice will never be enough. In the ‘no jab, no freedom’ covid era, that fueled America down the .Marxist…","RT @ToscaAusten: Being vaccinated twice will never be enough. In the ‘no jab, no freedom’ covid era, that fueled America down the .Marxist…",Being vaccinated twice will never enough freedom covid that fueled America down Marxist,"['Being', 'vaccinated', 'twice', 'will', 'never', 'enough', 'freedom', 'covid', 'that', 'fueled', 'America', 'down', 'Marxist']","['freedom', 'covid', 'America', 'Marxist']", vaccin twice never enough ‘no jab freedom’ covid era fuel america marxist…,True,['@ToscaAusten'],[],[],1
1653,"I'm 1B as well and have not received my first shot. 

Australia eyes third vaccine deal – but delivery will still t… https://t.co/PH0VobiqQk","I'm 1B as well and have not received my first shot. 

Australia eyes third vaccine deal – but delivery will still t… ",well have received first shot Australia eyes third vaccine deal delivery will still,"['well', 'have', 'received', 'first', 'shot', 'Australia', 'eyes', 'third', 'vaccine', 'deal', 'delivery', 'will', 'still']","['shot', 'Australia', 'eyes', 'deal', 'delivery']",b well receiv first shot australia eye third vaccin deal – deliveri still t… ,False,[],[],[],1
1654,RT @zaceubank: The first theater I went to in #LA was #ArclightCinemas. I had some of my best movie going experiences there. Damn you COVID!,RT @zaceubank: The first theater I went to in #LA was #ArclightCinemas. I had some of my best movie going experiences there. Damn you COVID!,first theater went #ArclightCinemas some best movie going experiences there Damn COVID,"['first', 'theater', 'went', '#', 'ArclightCinemas', 'some', 'best', 'movie', 'going', 'experiences', 'there', 'Damn', 'COVID']","['theater', 'ArclightCinemas', 'movie', 'experiences', 'Damn', 'COVID']", first theater went #la #arclightcinemas best movi go experi damn covid ,True,['@zaceubank'],[],"['#LA', '#ArclightCinemas']",1
1660,"#TheRevelationsofDaniel
COMING TO AMERICA!
Extra, extra, read all about it. Governments of 10 partly Iron &amp; 10 part… https://t.co/gumiFtE0yJ","#TheRevelationsofDaniel
COMING TO AMERICA!
Extra, extra, read all about it. Governments of 10 partly Iron &amp; 10 part… ",#TheRevelationsofDaniel COMING AMERICA Extra extra read about Governments partly Iron part,"['#', 'TheRevelationsofDaniel', 'COMING', 'AMERICA', 'Extra', 'extra', 'read', 'about', 'Governments', 'partly', 'Iron', 'part']","['TheRevelationsofDaniel', 'COMING', 'AMERICA', 'Extra', 'read', 'Governments', 'Iron', 'part']",#therevelationsofdaniel come america extra extra read govern  partli iron amp  part… ,False,[],[],['#TheRevelationsofDaniel'],1
1666,@dawggonefishing @SheryeJohnson @tatereeves We have the second worse outcome in Covid cases. He has done a fucking… https://t.co/O5R3IZEnxG,@dawggonefishing @SheryeJohnson @tatereeves We have the second worse outcome in Covid cases. He has done a fucking… ,have second worse outcome Covid cases done fucking,"['have', 'second', 'worse', 'outcome', 'Covid', 'cases', 'done', 'fucking']","['outcome', 'Covid', 'cases', 'fucking']", second wors outcom covid case done fucking… ,False,[],"['@dawggonefishing', '@SheryeJohnson', '@tatereeves']",[],1
1671,RT @DRChinmayee1: @SonuSood Sir please do speak about neet pg 2021.ALL OF US  are ordinary doctors working in covid centers.We dont have nu…,RT @DRChinmayee1: @SonuSood Sir please do speak about neet pg 2021.ALL OF US  are ordinary doctors working in covid centers.We dont have nu…,please speak about neet ordinary doctors working covid centers dont have,"['please', 'speak', 'about', 'neet', 'ordinary', 'doctors', 'working', 'covid', 'centers', 'dont', 'have']","['doctors', 'covid', 'centers']", sir pleas speak neet pg  us ordinari doctor work covid center dont nu…,True,['@DRChinmayee1'],['@SonuSood'],[],1
1673,RT @bobskinnygh: U dey worry 😂😂😂😂 #UCCSRCKOCC,RT @bobskinnygh: U dey worry 😂😂😂😂 #UCCSRCKOCC,worry #UCCSRCKOCC,"['worry', '#', 'UCCSRCKOCC']","['worry', 'UCCSRCKOCC']", u dey worri 😂😂😂😂 #uccsrckocc,True,['@bobskinnygh'],[],['#UCCSRCKOCC'],1
1682,"RT @haaretzcom: “What is killing us isn’t COVID, [but] the violence in our community,” a local Tira resident said https://t.co/FyxdTX6UVe","RT @haaretzcom: “What is killing us isn’t COVID, [but] the violence in our community,” a local Tira resident said ",What killing COVID violence community local Tira resident said,"['What', 'killing', 'COVID', 'violence', 'community', 'local', 'Tira', 'resident', 'said']","['COVID', 'violence', 'community', 'Tira', 'resident']", “what kill us isn’t covid violenc commun ” local tira resid said ,True,['@haaretzcom'],[],[],1
1683,"RT @eszterz: An interesting look at the “mental mist”, a permanent fatigue and forgetfulness identified as a post-Covid syndrome. Long-haul…","RT @eszterz: An interesting look at the “mental mist”, a permanent fatigue and forgetfulness identified as a post-Covid syndrome. Long-haul…",interesting look mental mist permanent fatigue forgetfulness identified post Covid syndrome Long haul,"['interesting', 'look', 'mental', 'mist', 'permanent', 'fatigue', 'forgetfulness', 'identified', 'post', 'Covid', 'syndrome', 'Long', 'haul']","['look', 'mist', 'fatigue', 'forgetfulness', 'post', 'Covid', 'syndrome', 'Long', 'haul']", interest look “mental mist” perman fatigu forget identifi post covid syndrom long haul…,True,['@eszterz'],[],[],1
1686,RT @Arun2981: This has created mayhem now...,RT @Arun2981: This has created mayhem now...,This created mayhem,"['This', 'created', 'mayhem']",['mayhem'], creat mayhem ,True,['@Arun2981'],[],[],1
1688,"RT @weaponizedword1: ""Well over 100 Oregonians have tested positive for COVID-19 after being fully vaccinated with the COVID shot""

https:/…","RT @weaponizedword1: ""Well over 100 Oregonians have tested positive for COVID-19 after being fully vaccinated with the COVID shot""

",Well over Oregonians have tested positive COVID after being fully vaccinated with COVID shot,"['Well', 'over', 'Oregonians', 'have', 'tested', 'positive', 'COVID', 'after', 'being', 'fully', 'vaccinated', 'with', 'COVID', 'shot']","['Oregonians', 'COVID', 'COVID', 'shot']", well  oregonian test posit covid  fulli vaccin covid shot ,True,['@weaponizedword1'],[],[],1
1705,Watch the full episode of #Viewpoint:On Recent FDA Issuances and Current COVID-19 Outbreak:,Watch the full episode of #Viewpoint:On Recent FDA Issuances and Current COVID-19 Outbreak:,Watch full episode #Viewpoint Recent Issuances Current COVID Outbreak,"['Watch', 'full', 'episode', '#', 'Viewpoint', 'Recent', 'Issuances', 'Current', 'COVID', 'Outbreak']","['Watch', 'episode', 'Viewpoint', 'Recent', 'Issuances', 'Current', 'COVID', 'Outbreak']",watch full episod #viewpoint recent fda issuanc current covid  outbreak ,False,[],[],['#Viewpoint'],1
1707,"RT @SassyCoopster: @berniespofforth The best way to restore the big city life is:

- Acknowledge asymptomatic transmission is extremely rar…","RT @SassyCoopster: @berniespofforth The best way to restore the big city life is:

- Acknowledge asymptomatic transmission is extremely rar…",best restore city life Acknowledge asymptomatic transmission extremely,"['best', 'restore', 'city', 'life', 'Acknowledge', 'asymptomatic', 'transmission', 'extremely']","['restore', 'city', 'life', 'Acknowledge', 'transmission']", best way restor big citi life acknowledg asymptomat transmiss extrem rar…,True,['@SassyCoopster'],['@berniespofforth'],[],1
1728,I’m a problem also then.,I’m a problem also then.,problem also then,"['problem', 'also', 'then']",['problem'],i’m problem also ,False,[],[],[],1
1729,"RT @TheLaSallian: BREAKING: Total COVID-19 cases pushes to 884,783 with 8,571 new cases. A further 400 recoveries carry the total to 703,96…","RT @TheLaSallian: BREAKING: Total COVID-19 cases pushes to 884,783 with 8,571 new cases. A further 400 recoveries carry the total to 703,96…",BREAKING Total COVID cases pushes with cases further recoveries carry total,"['BREAKING', 'Total', 'COVID', 'cases', 'pushes', 'with', 'cases', 'further', 'recoveries', 'carry', 'total']","['BREAKING', 'Total', 'COVID', 'cases', 'pushes', 'cases', 'recoveries']", break total covid  case push     new case  recoveri carri total  …,True,['@TheLaSallian'],[],[],1
1738,@Rajyasree The so-called 'Farmer Protests' weren't Superspreader events?! See the Covid Situation in Punjab you fuckin Moron!,@Rajyasree The so-called 'Farmer Protests' weren't Superspreader events?! See the Covid Situation in Punjab you fuckin Moron!,called Farmer Protests weren Superspreader events Covid Situation Punjab fuckin Moron,"['called', 'Farmer', 'Protests', 'weren', 'Superspreader', 'events', 'Covid', 'Situation', 'Punjab', 'fuckin', 'Moron']","['Farmer', 'Protests', 'Superspreader', 'events', 'Covid', 'Situation', 'Punjab', 'Moron']", call farmer protest superspread event see covid situat punjab fuckin moron ,False,[],['@Rajyasree'],[],1
1751,Will COVID hysterics ever let our children live normal lives? https://t.co/UfS4NL1Rza,Will COVID hysterics ever let our children live normal lives? ,Will COVID hysterics ever children live normal lives,"['Will', 'COVID', 'hysterics', 'ever', 'children', 'live', 'normal', 'lives']","['hysterics', 'children', 'lives']",covid hyster ever let children live normal live ,False,[],[],[],1
1757,"@justinmadders Letter from RCN 
https://t.co/HyclzXzYgM","@justinmadders Letter from RCN 
",Letter from,"['Letter', 'from']",['Letter'], letter rcn ,False,[],['@justinmadders'],[],1
1758,RT @delarunwoman: The problem is CON provinces that are messing up both lockdown protections AND vaccine delivery.  There is vaccine - a fe…,RT @delarunwoman: The problem is CON provinces that are messing up both lockdown protections AND vaccine delivery.  There is vaccine - a fe…,problem provinces that messing both lockdown protections vaccine delivery There vaccine,"['problem', 'provinces', 'that', 'messing', 'both', 'lockdown', 'protections', 'vaccine', 'delivery', 'There', 'vaccine']","['problem', 'provinces', 'protections', 'delivery', 'vaccine']", problem con provinc mess lockdown protect vaccin deliveri vaccin fe…,True,['@delarunwoman'],[],[],1
1761,"Calling all #eventprofs!📣

Today is your last chance to share your opinion on how COVID has changed your view on in… https://t.co/HyrebN5bFo","Calling all #eventprofs!📣

Today is your last chance to share your opinion on how COVID has changed your view on in… ",Calling #eventprofs Today your last chance share your opinion COVID changed your view,"['Calling', '#', 'eventprofs', 'Today', 'your', 'last', 'chance', 'share', 'your', 'opinion', 'COVID', 'changed', 'your', 'view']","['eventprofs', 'Today', 'chance', 'share', 'opinion', 'COVID', 'view']",call #eventprofs 📣 today last chanc share opinion covid chang view in… ,False,[],[],['#eventprofs'],1
1773,"RT @theseoulstory: Im Si Wan reportedly to have donated 40 million won to the Community Chest of Korea

Earlier this year, he also donated…","RT @theseoulstory: Im Si Wan reportedly to have donated 40 million won to the Community Chest of Korea

Earlier this year, he also donated…",reportedly have donated million Community Chest Korea Earlier this year also donated,"['reportedly', 'have', 'donated', 'million', 'Community', 'Chest', 'Korea', 'Earlier', 'this', 'year', 'also', 'donated']","['Community', 'Chest', 'Korea', 'year']", im si wan reportedli donat  million commun chest korea earlier year also donated…,True,['@theseoulstory'],[],[],1
1779,RT @skzbrina: @TOJISLAWYER my mom just recently got covid and she is the main provider of the house so we're in a tough spot rn anything wi…,RT @skzbrina: @TOJISLAWYER my mom just recently got covid and she is the main provider of the house so we're in a tough spot rn anything wi…,just recently covid main provider house tough spot anything,"['just', 'recently', 'covid', 'main', 'provider', 'house', 'tough', 'spot', 'anything']","['provider', 'house', 'spot', 'anything']", mom recent got covid main provid hous tough spot rn anyth wi…,True,['@skzbrina'],['@TOJISLAWYER'],[],1
1783,"RT @IExpressSports: #IPL2021 #RCBvSRH

Having put up a decent performance in the first game, RCB will be strengthened further when the imme…","RT @IExpressSports: #IPL2021 #RCBvSRH

Having put up a decent performance in the first game, RCB will be strengthened further when the imme…",#IPL #RCBvSRH Having decent performance first game will strengthened further when imme,"['#', 'IPL', '#', 'RCBvSRH', 'Having', 'decent', 'performance', 'first', 'game', 'will', 'strengthened', 'further', 'when', 'imme']","['IPL', 'RCBvSRH', 'Having', 'performance', 'game', 'imme']", #ipl #rcbvsrh put decent perform first game rcb strengthen imme…,True,['@IExpressSports'],[],"['#IPL2021', '#RCBvSRH']",1
1789,RT @AyushSi01748931: @EduMinOfIndia @narendramodi @DrRPNishank @DDNewslive @mygovindia @MIB_India @COVIDNewsByMIB @PIB_India @PMOIndia @MoH…,RT @AyushSi01748931: @EduMinOfIndia @narendramodi @DrRPNishank @DDNewslive @mygovindia @MIB_India @COVIDNewsByMIB @PIB_India @PMOIndia @MoH…,,[],[], …,True,['@AyushSi01748931'],"['@EduMinOfIndia', '@narendramodi', '@DrRPNishank', '@DDNewslive', '@mygovindia', '@MIB_India', '@COVIDNewsByMIB', '@PIB_India', '@PMOIndia', '@MoH']",[],1
1801,"RT @johnharveyphoto: DeSantis prioritized vaccinations for communities of rich donors, while telling everyone else to roam (and infect) fre…","RT @johnharveyphoto: DeSantis prioritized vaccinations for communities of rich donors, while telling everyone else to roam (and infect) fre…",DeSantis prioritized vaccinations communities rich donors while telling everyone else roam infect,"['DeSantis', 'prioritized', 'vaccinations', 'communities', 'rich', 'donors', 'while', 'telling', 'everyone', 'else', 'roam', 'infect']","['DeSantis', 'vaccinations', 'communities', 'donors', 'everyone', 'infect']", desanti priorit vaccin commun rich donor tell everyon els roam infect fre…,True,['@johnharveyphoto'],[],[],1
1806,RT @Chatty111Prasad: The T3 protocol as #IndiaFightsCorona https://t.co/GOi3K3JIDP,RT @Chatty111Prasad: The T3 protocol as #IndiaFightsCorona ,protocol #IndiaFightsCorona,"['protocol', '#', 'IndiaFightsCorona']","['protocol', 'IndiaFightsCorona']", protocol #indiafightscorona ,True,['@Chatty111Prasad'],[],['#IndiaFightsCorona'],1
1814,Good news @NST_Online,Good news @NST_Online,Good news,"['Good', 'news']",['news'],good news ,False,[],['@NST_Online'],[],1
1844,"RT @XHNews: It is important for low-income and emerging economies to have more access to COVID-19 vaccination, an International Monetary Fu…","RT @XHNews: It is important for low-income and emerging economies to have more access to COVID-19 vaccination, an International Monetary Fu…",important income emerging economies have more access COVID vaccination International Monetary,"['important', 'income', 'emerging', 'economies', 'have', 'more', 'access', 'COVID', 'vaccination', 'International', 'Monetary']","['income', 'economies', 'access', 'COVID', 'vaccination', 'International', 'Monetary']", import low incom emerg economi access covid  vaccin intern monetari fu…,True,['@XHNews'],[],[],1
1860,"RT @KishoneRoy: I get COVID exposure notice e-mails from my kids school almost every day. Today there have been two so far.

I think we’ve…","RT @KishoneRoy: I get COVID exposure notice e-mails from my kids school almost every day. Today there have been two so far.

I think we’ve…",COVID exposure notice mails from kids school almost every Today there have been think,"['COVID', 'exposure', 'notice', 'mails', 'from', 'kids', 'school', 'almost', 'every', 'Today', 'there', 'have', 'been', 'think']","['COVID', 'exposure', 'notice', 'mails', 'kids', 'school', 'Today']", get covid exposur notic e mail kid school almost everi day today two far think we’ve…,True,['@KishoneRoy'],[],[],1
1862,"RT @aapkasachin2: Cancel toh ho ke rahe ga let us all unite and show Student power 
Students are not testing rats Students life matters
It…","RT @aapkasachin2: Cancel toh ho ke rahe ga let us all unite and show Student power 
Students are not testing rats Students life matters
It…",Cancel rahe unite show Student power Students testing rats Students life matters,"['Cancel', 'rahe', 'unite', 'show', 'Student', 'power', 'Students', 'testing', 'rats', 'Students', 'life', 'matters']","['Cancel', 'show', 'Student', 'power', 'Students', 'rats', 'Students', 'life', 'matters']", cancel toh ho ke rahe ga let us unit show student power student test rat student life matter it…,True,['@aapkasachin2'],[],[],1
1878,RT @LozzaFox: I’m guessing less than sending covid test kits to everyone in England. https://t.co/HhTMgx2Ovd,RT @LozzaFox: I’m guessing less than sending covid test kits to everyone in England. ,guessing less than sending covid test kits everyone England,"['guessing', 'less', 'than', 'sending', 'covid', 'test', 'kits', 'everyone', 'England']","['test', 'kits', 'everyone', 'England']", i’m guess less send covid test kit everyon england ,True,['@LozzaFox'],[],[],1
1879,"Covid testing at various naka points in Ludhiana.

@PunjabGovtIndia 
@DGPPunjabPolice 
@PunjabPoliceInd… https://t.co/bx2BWF6RrD","Covid testing at various naka points in Ludhiana.

@PunjabGovtIndia 
@DGPPunjabPolice 
@PunjabPoliceInd… ",Covid testing various naka points Ludhiana,"['Covid', 'testing', 'various', 'naka', 'points', 'Ludhiana']","['Covid', 'points', 'Ludhiana']",covid test variou naka point ludhiana … ,False,[],"['@PunjabGovtIndia', '@DGPPunjabPolice', '@PunjabPoliceInd']",[],1
1881,@SkyNewsAust No jab no entry to Australia will stop covid coming in - no one in Australia has the Wuhan virus,@SkyNewsAust No jab no entry to Australia will stop covid coming in - no one in Australia has the Wuhan virus,entry Australia will stop covid coming Australia Wuhan virus,"['entry', 'Australia', 'will', 'stop', 'covid', 'coming', 'Australia', 'Wuhan', 'virus']","['entry', 'Australia', 'covid', 'Australia', 'Wuhan', 'virus']", jab entri australia stop covid come one australia wuhan viru,False,[],['@SkyNewsAust'],[],1
1882,"RT @2_off_the_grid: Take your chances with 99% survival rate 
😉

https://t.co/WvekNJGlVd","RT @2_off_the_grid: Take your chances with 99% survival rate 
😉

",Take your chances with survival rate,"['Take', 'your', 'chances', 'with', 'survival', 'rate']","['chances', 'rate']",rt  grid take chanc  surviv rate 😉 ,True,[],[],[],1
1884,"RT @CityAM: Midday in the City! 
@steve_dinneen on #pubs that are NOW open
@Hannah_Godfrey on Covid loans
@Stefan_Boscia on Northern Irelan…","RT @CityAM: Midday in the City! 
@steve_dinneen on #pubs that are NOW open
@Hannah_Godfrey on Covid loans
@Stefan_Boscia on Northern Irelan…",Midday City #pubs that open Covid loans Northern Irelan,"['Midday', 'City', '#', 'pubs', 'that', 'open', 'Covid', 'loans', 'Northern', 'Irelan']","['Midday', 'City', 'pubs', 'Covid', 'loans', 'Northern', 'Irelan']", midday citi #pubs open covid loan northern irelan…,True,['@CityAM'],"['@steve_dinneen', '@Hannah_Godfrey', '@Stefan_Boscia']",['#pubs'],1
1908,@justwatching87 @bettysmum1 @LBC LBC choose what to post and they choose how to caption it. There were queues at lo… https://t.co/AoKX4iUSgl,@justwatching87 @bettysmum1 @LBC LBC choose what to post and they choose how to caption it. There were queues at lo… ,choose what post they choose caption There were queues,"['choose', 'what', 'post', 'they', 'choose', 'caption', 'There', 'were', 'queues']","['post', 'caption', 'queues']", lbc choos post choos caption queue lo… ,False,[],"['@justwatching87', '@bettysmum1', '@LBC']",[],1
1913,This is life habits and life styles too. There's nothing that your seeing about this. Rethink it and research it cl… https://t.co/d2U5OX1F1j,This is life habits and life styles too. There's nothing that your seeing about this. Rethink it and research it cl… ,This life habits life styles There nothing that your seeing about this Rethink research,"['This', 'life', 'habits', 'life', 'styles', 'There', 'nothing', 'that', 'your', 'seeing', 'about', 'this', 'Rethink', 'research']","['life', 'life', 'styles', 'nothing', 'Rethink', 'research']",life habit life style noth see rethink research cl… ,False,[],[],[],1
1915,"RT @paimadhu: Covid-19 is proof that science is not the rate limiting step for solving the biggest challenges in global health.

Neglect is.","RT @paimadhu: Covid-19 is proof that science is not the rate limiting step for solving the biggest challenges in global health.

Neglect is.",Covid proof that science rate limiting step solving biggest challenges global health Neglect,"['Covid', 'proof', 'that', 'science', 'rate', 'limiting', 'step', 'solving', 'biggest', 'challenges', 'global', 'health', 'Neglect']","['Covid', 'proof', 'science', 'rate', 'step', 'challenges', 'health', 'Neglect']", covid  proof scienc rate limit step solv biggest challeng global health neglect ,True,['@paimadhu'],[],[],1
1919,"RT @BelindaJones68: @jha444 @adambevan @Milliganreports That's right Jen
&amp; SA borders didn't close until 24th March 2020

Remember the Ruby…","RT @BelindaJones68: @jha444 @adambevan @Milliganreports That's right Jen
&amp; SA borders didn't close until 24th March 2020

Remember the Ruby…",That right borders didn close until March Remember Ruby,"['That', 'right', 'borders', 'didn', 'close', 'until', 'March', 'Remember', 'Ruby']","['borders', 'March', 'Remember', 'Ruby']", right jen amp sa border close th march  rememb ruby…,True,['@BelindaJones68'],"['@jha444', '@adambevan', '@Milliganreports']",[],1
1931,Drones Are Delivering Covid-19 Vaccines to Underserved Communities https://t.co/Y23E9eiF9K,Drones Are Delivering Covid-19 Vaccines to Underserved Communities ,Drones Delivering Covid Vaccines Underserved Communities,"['Drones', 'Delivering', 'Covid', 'Vaccines', 'Underserved', 'Communities']","['Drones', 'Covid', 'Vaccines', 'Underserved', 'Communities']",drone deliv covid  vaccin underserv commun ,False,[],[],[],1
1933,"RT @ug_rosa: We welcomed level 200s and 300s back to school after a long break due to Covid 19. We're glad to have you back! 

#ROSAgh #ros…","RT @ug_rosa: We welcomed level 200s and 300s back to school after a long break due to Covid 19. We're glad to have you back! 

#ROSAgh #ros…",welcomed level back school after long break Covid glad have back #ROSAgh #ros,"['welcomed', 'level', 'back', 'school', 'after', 'long', 'break', 'Covid', 'glad', 'have', 'back', '#', 'ROSAgh', '#', 'ros']","['level', 'school', 'break', 'Covid', 'glad', 'ROSAgh', 'ros']", welcom level back school long break due covid  glad back #rosagh #ros…,True,['@ug_rosa'],[],"['#ROSAgh', '#ros']",1
1935,RT @McmeekinAmy: Key points that relate to @LifeRooms_MC strategy and service aims relating to our social model of health.,RT @McmeekinAmy: Key points that relate to @LifeRooms_MC strategy and service aims relating to our social model of health.,points that relate strategy service aims relating social model health,"['points', 'that', 'relate', 'strategy', 'service', 'aims', 'relating', 'social', 'model', 'health']","['points', 'strategy', 'service', 'model', 'health']", key point relat strategi servic aim relat social model health ,True,['@McmeekinAmy'],['@LifeRooms_MC'],[],1
1947,RT @CatrionaColllns: Why can’t I earn a living and simply accept the very tiny risk of Covid.,RT @CatrionaColllns: Why can’t I earn a living and simply accept the very tiny risk of Covid.,earn living simply accept very tiny risk Covid,"['earn', 'living', 'simply', 'accept', 'very', 'tiny', 'risk', 'Covid']","['earn', 'living', 'risk', 'Covid']", can’t earn live simpli accept tini risk covid ,True,['@CatrionaColllns'],[],[],1
1966,RT @ruth_wishart: Londoners responding in traditional style to being urged to be responsible after restrictions are eased.,RT @ruth_wishart: Londoners responding in traditional style to being urged to be responsible after restrictions are eased.,Londoners responding traditional style being urged responsible after restrictions eased,"['Londoners', 'responding', 'traditional', 'style', 'being', 'urged', 'responsible', 'after', 'restrictions', 'eased']","['Londoners', 'style', 'restrictions']", london respond tradit style urg respons restrict eas ,True,['@ruth_wishart'],[],[],1
1981,"@Irina_Vukolova
😃 Last night, we saw some other news, My love. And the COVID-19 bulletins, in Ukraine and Italy. No… https://t.co/f6vpZiI7Q7","@Irina_Vukolova
😃 Last night, we saw some other news, My love. And the COVID-19 bulletins, in Ukraine and Italy. No… ",Last night some other news love COVID bulletins Ukraine Italy,"['Last', 'night', 'some', 'other', 'news', 'love', 'COVID', 'bulletins', 'Ukraine', 'Italy']","['night', 'news', 'love', 'COVID', 'Ukraine', 'Italy']", 😃 last night saw news love covid  bulletin ukrain itali no… ,False,[],['@Irina_Vukolova'],[],1
1994,"RT @MarinaSilver6: I'm a teacher. Yes, a real teacher in a real school, in person. I fear daily for my health due to COVID-19 and my life d…","RT @MarinaSilver6: I'm a teacher. Yes, a real teacher in a real school, in person. I fear daily for my health due to COVID-19 and my life d…",teacher real teacher real school person fear daily health COVID life,"['teacher', 'real', 'teacher', 'real', 'school', 'person', 'fear', 'daily', 'health', 'COVID', 'life']","['teacher', 'school', 'person', 'health', 'COVID', 'life']", teacher ye real teacher real school person fear daili health due covid  life d…,True,['@MarinaSilver6'],[],[],1
1995,RT @BreesAnna: 93 Israeli doctors: Do not use Covid-19 vaccine on children - Israel National News https://t.co/oLaNyP0ZNW,RT @BreesAnna: 93 Israeli doctors: Do not use Covid-19 vaccine on children - Israel National News ,Israeli doctors Covid vaccine children Israel National News,"['Israeli', 'doctors', 'Covid', 'vaccine', 'children', 'Israel', 'National', 'News']","['doctors', 'Covid', 'vaccine', 'children', 'Israel', 'National', 'News']",  isra doctor use covid  vaccin children israel nation news ,True,['@BreesAnna'],[],[],1
