,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
2102,RT @_palakk_: Guys we are not on trend !!! Trending pe laao #cancelboardexams2021,RT @_palakk_: Guys we are not on trend !!! Trending pe laao #cancelboardexams2021,Guys trend Trending laao #cancelboardexams,"['Guys', 'trend', 'Trending', 'laao', '#', 'cancelboardexams']","['Guys', 'trend', 'Trending', 'cancelboardexams']",rt palakk guy trend trend pe laao #cancelboardexams,True,[],[],['#cancelboardexams2021'],0
2104,"RT @Tushu101062: Who will take responsibility of students if they get infected by the virus...??
#cancelboardexams2021 #cancelboardexams #C…","RT @Tushu101062: Who will take responsibility of students if they get infected by the virus...??
#cancelboardexams2021 #cancelboardexams #C…",will take responsibility students they infected virus #cancelboardexams #cancelboardexams,"['will', 'take', 'responsibility', 'students', 'they', 'infected', 'virus', '#', 'cancelboardexams', '#', 'cancelboardexams']","['responsibility', 'students', 'virus', 'cancelboardexams', 'cancelboardexams']", take respons student get infect viru #cancelboardexams #cancelboardexams #c…,True,['@Tushu101062'],[],"['#cancelboardexams2021', '#cancelboardexams']",0
2115,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
2118,"Help sixth-formers make up lost learning, say UK college leaders https://t.co/fxbgasNBSA","Help sixth-formers make up lost learning, say UK college leaders ",Help sixth formers make lost learning college leaders,"['Help', 'sixth', 'formers', 'make', 'lost', 'learning', 'college', 'leaders']","['Help', 'formers', 'college', 'leaders']",help sixth former make lost learn say uk colleg leader ,False,[],[],[],0
2126,"RT @thewire_in: Vira Sathidar, a cultural activist and actor based in Nagpur, passed away on Tuesday. He was suffering from COVID-19.

Sath…","RT @thewire_in: Vira Sathidar, a cultural activist and actor based in Nagpur, passed away on Tuesday. He was suffering from COVID-19.

Sath…",Vira Sathidar cultural activist actor based Nagpur passed away Tuesday suffering from COVID Sath,"['Vira', 'Sathidar', 'cultural', 'activist', 'actor', 'based', 'Nagpur', 'passed', 'away', 'Tuesday', 'suffering', 'from', 'COVID', 'Sath']","['Vira', 'Sathidar', 'activist', 'actor', 'Nagpur', 'Tuesday', 'COVID', 'Sath']", vira sathidar cultur activist actor base nagpur pass away tuesday suffer covid  sath…,True,['@thewire_in'],[],[],0
2127,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
2129,"RT @imchandanRay: Disheartened that Gov’t hasn't taken decision on the #boardexams2021 yet. 
Students making hue &amp; cry. Still no one ready…","RT @imchandanRay: Disheartened that Gov’t hasn't taken decision on the #boardexams2021 yet. 
Students making hue &amp; cry. Still no one ready…",Disheartened that hasn taken decision #boardexams Students making Still ready,"['Disheartened', 'that', 'hasn', 'taken', 'decision', '#', 'boardexams', 'Students', 'making', 'Still', 'ready']","['hasn', 'decision', 'Students']", dishearten gov’t taken decis #boardexams yet student make hue amp cri still one ready…,True,['@imchandanRay'],[],['#boardexams2021'],0
2144,"RT @chhabs: #ViraSathidar, the activist poet in #ChaitanyaTamhane’s #Court (he was a poet and activist in real life as well) has died due t…","RT @chhabs: #ViraSathidar, the activist poet in #ChaitanyaTamhane’s #Court (he was a poet and activist in real life as well) has died due t…",#ViraSathidar activist poet #ChaitanyaTamhane #Court poet activist real life well died,"['#', 'ViraSathidar', 'activist', 'poet', '#', 'ChaitanyaTamhane', '#', 'Court', 'poet', 'activist', 'real', 'life', 'well', 'died']","['ViraSathidar', 'activist', 'poet', 'ChaitanyaTamhane', 'Court', 'activist', 'life']", #virasathidar activist poet #chaitanyatamhane’s #court poet activist real life well die due t…,True,['@chhabs'],[],"['#ViraSathidar', '#ChaitanyaTamhane', '#Court']",0
2149,"RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…","RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…",Actor again backs students demands #cancelboardexams exam centres become COVID hots,"['Actor', 'again', 'backs', 'students', 'demands', '#', 'cancelboardexams', 'exam', 'centres', 'become', 'COVID', 'hots']","['Actor', 'students', 'demands', 'cancelboardexams', 'COVID', 'hots']", actor yet back students’ demand #cancelboardexams “don let exam centr becom covid hots…,True,['@nidhiindiatv'],['@SonuSood'],['#cancelboardexams2021'],0
2153,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
2156,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
2158,"RT @republic: Delhi CM asks Centre to cancel CBSE exams, says '65% COVID patients under 45 years' https://t.co/DG7wSLMBth","RT @republic: Delhi CM asks Centre to cancel CBSE exams, says '65% COVID patients under 45 years' ",Delhi asks Centre cancel CBSE exams says COVID patients under years,"['Delhi', 'asks', 'Centre', 'cancel', 'CBSE', 'exams', 'says', 'COVID', 'patients', 'under', 'years']","['Delhi', 'Centre', 'cancel', 'CBSE', 'exams', 'COVID', 'patients', 'years']", delhi cm ask centr cancel cbse exam say  covid patient  year ,True,['@republic'],[],[],0
2187,"@Satish__Mishra Bro it's not about kisne achhe se tayari ki hai and kisne nhi ki...
It's about everyone's safety!
C… https://t.co/x5otupdQah","@Satish__Mishra Bro it's not about kisne achhe se tayari ki hai and kisne nhi ki...
It's about everyone's safety!
C… ",about kisne achhe tayari kisne about everyone safety,"['about', 'kisne', 'achhe', 'tayari', 'kisne', 'about', 'everyone', 'safety']","['kisne', 'achhe', 'tayari', 'kisne', 'everyone', 'safety']", bro kisn achh se tayari ki hai kisn nhi ki everyon safeti c… ,False,[],['@Satish__Mishra'],[],0
2207,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
2224,"RT @Vraj_patel21: Omg!! Second wave of COVID-19 has reached a peak and CBSE wants to conduct board exams.
lakhs of students wil be appearin…","RT @Vraj_patel21: Omg!! Second wave of COVID-19 has reached a peak and CBSE wants to conduct board exams.
lakhs of students wil be appearin…",Second wave COVID reached peak CBSE wants conduct board exams lakhs students appearin,"['Second', 'wave', 'COVID', 'reached', 'peak', 'CBSE', 'wants', 'conduct', 'board', 'exams', 'lakhs', 'students', 'appearin']","['wave', 'COVID', 'CBSE', 'board', 'students']", omg second wave covid  reach peak cbse want conduct board exam lakh student wil appearin…,True,['@Vraj_patel21'],[],[],0
2232,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
2241,"RT @wtf_dumbo: #cancelboardexams2021 coz covid cases badh rhe hai❌

#cancelboardexams coz syllabus humne shuru ni kra aur online exams me c…","RT @wtf_dumbo: #cancelboardexams2021 coz covid cases badh rhe hai❌

#cancelboardexams coz syllabus humne shuru ni kra aur online exams me c…",#cancelboardexams covid cases badh #cancelboardexams syllabus humne shuru online exams,"['#', 'cancelboardexams', 'covid', 'cases', 'badh', '#', 'cancelboardexams', 'syllabus', 'humne', 'shuru', 'online', 'exams']","['cancelboardexams', 'cases', 'cancelboardexams', 'online', 'exams']", #cancelboardexams coz covid case badh rhe hai❌ #cancelboardexams coz syllabu humn shuru ni kra aur onlin exam c…,True,['@wtf_dumbo'],[],"['#cancelboardexams2021', '#cancelboardexams']",0
2281,RT @Dailyaddaa: Delhi CM #ArvindKejriwal said the decision to conduct #BoardExams should be reconsidered in view of the rising number of #C…,RT @Dailyaddaa: Delhi CM #ArvindKejriwal said the decision to conduct #BoardExams should be reconsidered in view of the rising number of #C…,Delhi #ArvindKejriwal said decision conduct #BoardExams should reconsidered view rising number,"['Delhi', '#', 'ArvindKejriwal', 'said', 'decision', 'conduct', '#', 'BoardExams', 'should', 'reconsidered', 'view', 'rising', 'number']","['Delhi', 'ArvindKejriwal', 'decision', 'conduct', 'BoardExams', 'view', 'number']", delhi cm #arvindkejriwal said decis conduct #boardexams reconsid view rise number #c…,True,['@Dailyaddaa'],[],"['#ArvindKejriwal', '#BoardExams']",0
2286,"@Stephen46723144 @JoeGrowling I'm 100% with you on this, but many aren't. I even know a few NHS workers, who are ig… https://t.co/9gWcswnfnW","@Stephen46723144 @JoeGrowling I'm 100% with you on this, but many aren't. I even know a few NHS workers, who are ig… ",with this many aren even know workers,"['with', 'this', 'many', 'aren', 'even', 'know', 'workers']","['aren', 'workers']",  mani even know nh worker ig… ,False,[],"['@Stephen46723144', '@JoeGrowling']",[],0
2289,"RT @mr_teja_01: Thanks for Supporting CBSE students @SonuSood for save life of Students

#cancelboardexams2021 https://t.co/oViFmSZZgS","RT @mr_teja_01: Thanks for Supporting CBSE students @SonuSood for save life of Students

#cancelboardexams2021 ",Thanks Supporting CBSE students save life Students #cancelboardexams,"['Thanks', 'Supporting', 'CBSE', 'students', 'save', 'life', 'Students', '#', 'cancelboardexams']","['Thanks', 'CBSE', 'students', 'life', 'Students', 'cancelboardexams']", thank support cbse student save life student #cancelboardexams ,True,['@mr_teja_01'],['@SonuSood'],['#cancelboardexams2021'],0
2290,RT @aisa_delhi: 10 &amp; 12th class CBSE students have been reaching out to us in anguish about holding of board exams in middle of 2nd wave of…,RT @aisa_delhi: 10 &amp; 12th class CBSE students have been reaching out to us in anguish about holding of board exams in middle of 2nd wave of…,class CBSE students have been reaching anguish about holding board exams middle wave,"['class', 'CBSE', 'students', 'have', 'been', 'reaching', 'anguish', 'about', 'holding', 'board', 'exams', 'middle', 'wave']","['class', 'CBSE', 'students', 'board', 'middle']",  amp th class cbse student reach us anguish hold board exam middl nd wave of…,True,['@aisa_delhi'],[],[],0
2302,@AmitShah I requesting you to support us to cancel the cbse 10th and 12th board exams to view the covid cases in in… https://t.co/AnSPD3f4IR,@AmitShah I requesting you to support us to cancel the cbse 10th and 12th board exams to view the covid cases in in… ,requesting support cancel cbse board exams view covid cases,"['requesting', 'support', 'cancel', 'cbse', 'board', 'exams', 'view', 'covid', 'cases']","['support', 'cancel', 'cbse', 'board', 'cases']", request support us cancel cbse th th board exam view covid case in… ,False,[],['@AmitShah'],[],0
2304,RT @cloudwhine: Urgently need a plasma donor for a critical Covid-19 patient in New Delhi. Any leads would be appreciated. Your help would…,RT @cloudwhine: Urgently need a plasma donor for a critical Covid-19 patient in New Delhi. Any leads would be appreciated. Your help would…,Urgently need plasma donor critical Covid patient Delhi leads would appreciated Your help would,"['Urgently', 'need', 'plasma', 'donor', 'critical', 'Covid', 'patient', 'Delhi', 'leads', 'would', 'appreciated', 'Your', 'help', 'would']","['Covid', 'patient', 'Delhi', 'help']", urgent need plasma donor critic covid  patient new delhi lead would appreci help would…,True,['@cloudwhine'],[],[],0
2314,"RT @dna: Class 10, 12 Board exams postponed: List of states where exams are rescheduled due to #COVID19 surge

#boardexams2021 #BoardExams…","RT @dna: Class 10, 12 Board exams postponed: List of states where exams are rescheduled due to #COVID19 surge

#boardexams2021 #BoardExams…",Class Board exams postponed List states where exams rescheduled #COVID surge #boardexams #BoardExams,"['Class', 'Board', 'exams', 'postponed', 'List', 'states', 'where', 'exams', 'rescheduled', '#', 'COVID', 'surge', '#', 'boardexams', '#', 'BoardExams']","['Class', 'Board', 'List', 'states', 'COVID', 'surge', 'boardexams', 'BoardExams']", class   board exam postpon list state exam reschedul due #covid surg #boardexams #boardexams…,True,['@dna'],[],"['#COVID19', '#boardexams2021', '#BoardExams']",0
2327,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
2336,"RT @Piyush10943900: #cancelboardexams2021 
@DrRPNishank  @cbseindia29 @narendramodi @AllCBSENews 
Cancel the board exams Arvind sir has tel…","RT @Piyush10943900: #cancelboardexams2021 
@DrRPNishank  @cbseindia29 @narendramodi @AllCBSENews 
Cancel the board exams Arvind sir has tel…",#cancelboardexams Cancel board exams Arvind,"['#', 'cancelboardexams', 'Cancel', 'board', 'exams', 'Arvind']","['cancelboardexams', 'Cancel', 'board', 'Arvind']", #cancelboardexams cancel board exam arvind sir tel…,True,['@Piyush10943900'],"['@DrRPNishank', '@cbseindia29', '@narendramodi', '@AllCBSENews']",['#cancelboardexams2021'],0
2340,RT @airnewsalerts: #Delhi CM Arvind Kejriwal urges centre to adopt alternative methodology for conducting #BoardExams this year in view of…,RT @airnewsalerts: #Delhi CM Arvind Kejriwal urges centre to adopt alternative methodology for conducting #BoardExams this year in view of…,#Delhi Arvind Kejriwal urges centre adopt alternative methodology conducting #BoardExams this year view,"['#', 'Delhi', 'Arvind', 'Kejriwal', 'urges', 'centre', 'adopt', 'alternative', 'methodology', 'conducting', '#', 'BoardExams', 'this', 'year', 'view']","['Delhi', 'Arvind', 'Kejriwal', 'methodology', 'BoardExams', 'year', 'view']", #delhi cm arvind kejriw urg centr adopt altern methodolog conduct #boardexams year view of…,True,['@airnewsalerts'],[],"['#Delhi', '#BoardExams']",0
2350,"RT @suchisoundlover: Around 65% of #Covid cases in Delhi are people under age of 45. 

In last 24 hours, 13,500 new cases reported in #Delh…","RT @suchisoundlover: Around 65% of #Covid cases in Delhi are people under age of 45. 

In last 24 hours, 13,500 new cases reported in #Delh…",Around #Covid cases Delhi people under last hours cases reported #Delh,"['Around', '#', 'Covid', 'cases', 'Delhi', 'people', 'under', 'last', 'hours', 'cases', 'reported', '#', 'Delh']","['Covid', 'cases', 'Delhi', 'people', 'hours', 'cases', 'Delh']", around  #covid case delhi peopl age  last  hour   new case report #delh…,True,['@suchisoundlover'],[],"['#Covid', '#Delh']",0
2370,"RT @thesentimes: 13,500 Covid cases in 24 hours in Delhi, cancel board exams: Kejriwal https://t.co/G0ONGy2aii","RT @thesentimes: 13,500 Covid cases in 24 hours in Delhi, cancel board exams: Kejriwal ",Covid cases hours Delhi cancel board exams Kejriwal,"['Covid', 'cases', 'hours', 'Delhi', 'cancel', 'board', 'exams', 'Kejriwal']","['Covid', 'cases', 'hours', 'Delhi', 'board', 'exams', 'Kejriwal']",   covid case  hour delhi cancel board exam kejriw ,True,['@thesentimes'],[],[],0
2384,"RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…","RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…",Delhi comes support Students CBSE board exams held Delhi lakh students lakh teachers,"['Delhi', 'comes', 'support', 'Students', 'CBSE', 'board', 'exams', 'held', 'Delhi', 'lakh', 'students', 'lakh', 'teachers']","['Delhi', 'Students', 'CBSE', 'board', 'Delhi', 'students', 'teachers']", delhi cm come support student cbse board exam held delhi  lakh student amp  lakh teacher wi…,True,['@trolllikebroo'],[],[],0
2392,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
2397,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
2424,"@SonuSood Please cancel College and Board exams.. 🙏
""Life is More Precious than Exam""
Corona cases are increasing v… https://t.co/5k2snMjR5s","@SonuSood Please cancel College and Board exams.. 🙏
""Life is More Precious than Exam""
Corona cases are increasing v… ",Please cancel College Board exams Life More Precious than Exam Corona cases increasing,"['Please', 'cancel', 'College', 'Board', 'exams', 'Life', 'More', 'Precious', 'than', 'Exam', 'Corona', 'cases', 'increasing']","['Please', 'College', 'Board', 'Life', 'Exam', 'Corona', 'cases']", pleas cancel colleg board exam 🙏 life preciou exam corona case increas v… ,False,[],['@SonuSood'],[],0
2451,RT @AskAnshul: Everyone has opinions. You may agree or disagree but India is not ruled by Sharia where one calls for beheading over disagre…,RT @AskAnshul: Everyone has opinions. You may agree or disagree but India is not ruled by Sharia where one calls for beheading over disagre…,Everyone opinions agree disagree India ruled Sharia where calls beheading over disagre,"['Everyone', 'opinions', 'agree', 'disagree', 'India', 'ruled', 'Sharia', 'where', 'calls', 'beheading', 'over', 'disagre']","['Everyone', 'opinions', 'India', 'Sharia', 'beheading', 'disagre']", everyon opinion may agre disagre india rule sharia one call behead disagre…,True,['@AskAnshul'],[],[],0
2462,RT @IndiaAheadNews: Coronavirus India Update: Delhi CM @ArvindKejriwal requests central government to cancel classes 10th and 12th board ex…,RT @IndiaAheadNews: Coronavirus India Update: Delhi CM @ArvindKejriwal requests central government to cancel classes 10th and 12th board ex…,Coronavirus India Update Delhi requests central government cancel classes board,"['Coronavirus', 'India', 'Update', 'Delhi', 'requests', 'central', 'government', 'cancel', 'classes', 'board']","['Coronavirus', 'India', 'Update', 'Delhi', 'government', 'cancel', 'classes', 'board']", coronaviru india updat delhi cm request central govern cancel class th th board ex…,True,['@IndiaAheadNews'],['@ArvindKejriwal'],[],0
2468,"RT @RahulGandhi: In the light of the devastating Corona second wave, conducting #CBSE exams must be reconsidered. All stakeholders must be…","RT @RahulGandhi: In the light of the devastating Corona second wave, conducting #CBSE exams must be reconsidered. All stakeholders must be…",light devastating Corona second wave conducting #CBSE exams must reconsidered stakeholders must,"['light', 'devastating', 'Corona', 'second', 'wave', 'conducting', '#', 'CBSE', 'exams', 'must', 'reconsidered', 'stakeholders', 'must']","['Corona', 'CBSE', 'exams', 'stakeholders']", light devast corona second wave conduct #cbse exam must reconsid stakehold must be…,True,['@RahulGandhi'],[],['#CBSE'],0
2481,"RT @anubha1812: @VarshaEGaikwad @cbseindia29 @CambridgeInt @iborganization Thanks 
Need of the hour and good to see that Maharashtra govt i…","RT @anubha1812: @VarshaEGaikwad @cbseindia29 @CambridgeInt @iborganization Thanks 
Need of the hour and good to see that Maharashtra govt i…",Thanks Need hour good that Maharashtra govt,"['Thanks', 'Need', 'hour', 'good', 'that', 'Maharashtra', 'govt']","['Thanks', 'hour', 'Maharashtra', 'govt']", thank need hour good see maharashtra govt i…,True,['@anubha1812'],"['@VarshaEGaikwad', '@cbseindia29', '@CambridgeInt', '@iborganization']",[],0
2487,"RT @RohanV: ""Over 48 hours, The Indian Express walked through an area of over 10 km — from the railway station in Haridwar, the iconic Har…","RT @RohanV: ""Over 48 hours, The Indian Express walked through an area of over 10 km — from the railway station in Haridwar, the iconic Har…",Over hours Indian Express walked through area over from railway station Haridwar iconic,"['Over', 'hours', 'Indian', 'Express', 'walked', 'through', 'area', 'over', 'from', 'railway', 'station', 'Haridwar', 'iconic']","['hours', 'Indian', 'Express', 'area', 'railway', 'station', 'Haridwar', 'iconic']",  hour indian express walk area  km — railway station haridwar icon har…,True,['@RohanV'],[],[],0
2492,"RT @Praveen_Sahu5: Students trying to #cancelboardexam2021 
Gov of India:exam will be held
Life of students be like: https://t.co/7UYrn41sYi","RT @Praveen_Sahu5: Students trying to #cancelboardexam2021 
Gov of India:exam will be held
Life of students be like: ",Students trying #cancelboardexam India exam will held Life students like,"['Students', 'trying', '#', 'cancelboardexam', 'India', 'exam', 'will', 'held', 'Life', 'students', 'like']","['Students', 'India', 'exam', 'students']", student tri #cancelboardexam gov india exam held life student like ,True,['@Praveen_Sahu5'],[],['#cancelboardexam2021'],0
2521,@gambhirmaamla Have you tried this? https://t.co/DsXZJTuk8V,@gambhirmaamla Have you tried this? ,Have tried this,"['Have', 'tried', 'this']",[], tri ,False,[],['@gambhirmaamla'],[],0
2532,"RT @Lolzz53544865: #cancelboardexams2021 #cancleboardexam2021 CBSE board exams must be cancelled. 
Sir chahe kuch ho me to ab next year aap…","RT @Lolzz53544865: #cancelboardexams2021 #cancleboardexam2021 CBSE board exams must be cancelled. 
Sir chahe kuch ho me to ab next year aap…",#cancelboardexams #cancleboardexam CBSE board exams must cancelled chahe kuch next year,"['#', 'cancelboardexams', '#', 'cancleboardexam', 'CBSE', 'board', 'exams', 'must', 'cancelled', 'chahe', 'kuch', 'next', 'year']","['cancelboardexams', 'cancleboardexam', 'CBSE', 'board', 'chahe', 'year']", #cancelboardexams #cancleboardexam cbse board exam must cancel sir chahe kuch ho ab next year aap…,True,['@Lolzz53544865'],[],"['#cancelboardexams2021', '#cancleboardexam2021']",0
2553,"RT @MrMaheshroyal1: #boardexams2021 #cancelboardexams2021 
#Telangana
@NSUI_TS @SonuSood 
Please promote inter 1st year students of Telanga…","RT @MrMaheshroyal1: #boardexams2021 #cancelboardexams2021 
#Telangana
@NSUI_TS @SonuSood 
Please promote inter 1st year students of Telanga…",#boardexams #cancelboardexams #Telangana Please promote inter year students Telanga,"['#', 'boardexams', '#', 'cancelboardexams', '#', 'Telangana', 'Please', 'promote', 'inter', 'year', 'students', 'Telanga']","['boardexams', 'cancelboardexams', 'Telangana', 'Please', 'year', 'students']", #boardexams #cancelboardexams #telangana pleas promot inter st year student telanga…,True,['@MrMaheshroyal1'],"['@NSUI_TS', '@SonuSood']","['#boardexams2021', '#cancelboardexams2021', '#Telangana']",0
2571,"@varungrover Sirji, you shouldn't just read the papers, see the pictures too. India me corona bacha kahan hai?","@varungrover Sirji, you shouldn't just read the papers, see the pictures too. India me corona bacha kahan hai?",Sirji shouldn just read papers pictures India corona bacha kahan,"['Sirji', 'shouldn', 'just', 'read', 'papers', 'pictures', 'India', 'corona', 'bacha', 'kahan']","['Sirji', 'shouldn', 'papers', 'pictures', 'India', 'corona', 'bacha', 'kahan']", sirji read paper see pictur india corona bacha kahan hai ,False,[],['@varungrover'],[],0
2573,RT @SadhguruJV: Resurgence of pandemic an indictment of human compulsiveness. Sacrifice of so many of our fellowmen will be laid to waste i…,RT @SadhguruJV: Resurgence of pandemic an indictment of human compulsiveness. Sacrifice of so many of our fellowmen will be laid to waste i…,Resurgence pandemic indictment human compulsiveness Sacrifice many fellowmen will laid waste,"['Resurgence', 'pandemic', 'indictment', 'human', 'compulsiveness', 'Sacrifice', 'many', 'fellowmen', 'will', 'laid', 'waste']","['Resurgence', 'indictment', 'compulsiveness', 'Sacrifice', 'fellowmen', 'waste']", resurg pandem indict human compuls sacrific mani fellowmen laid wast i…,True,['@SadhguruJV'],[],[],0
